experiment;asymptotic;rewritten real time;rewritten user time;rewritten sys time;rewritten meval time
trigger-0-bounded-lhs-0-historically;baseline;1.514;1.447;0.051;1.23482
trigger-0-bounded-lhs-0-historically;2n;3.589;3.436;0.071;2.96765
trigger-0-bounded-lhs-0-historically;2l;2.693;2.609;0.070;2.19693
trigger-0-bounded-lhs-0-historically;4n;7.300;7.175;0.093;5.78772
trigger-0-bounded-lhs-0-historically;4l;5.581;5.439;0.124;4.645
trigger-0-bounded-lhs-0-historically;baseline;1.303;1.250;0.044;1.04743
trigger-0-bounded-lhs-0-historically;2n;3.310;3.235;0.062;2.7788
trigger-0-bounded-lhs-0-historically;2l;2.803;2.719;0.071;2.30303
trigger-0-bounded-lhs-0-historically;4n;7.031;6.934;0.087;5.57728
trigger-0-bounded-lhs-0-historically;4l;5.335;5.182;0.121;4.37465
trigger-0-bounded-lhs-0-historically;baseline;1.306;1.253;0.045;1.05023
trigger-0-bounded-lhs-0-historically;2n;3.302;3.233;0.060;2.77767
trigger-0-bounded-lhs-0-historically;2l;2.675;2.595;0.071;2.18676
trigger-0-bounded-lhs-0-historically;4n;7.114;7.019;0.084;5.64906
trigger-0-bounded-lhs-0-historically;4l;5.610;5.465;0.126;4.66601
trigger-0-bounded-lhs-0-historically;baseline;1.360;1.314;0.037;1.11052
trigger-0-bounded-lhs-0-historically;2n;3.307;3.239;0.060;2.77448
trigger-0-bounded-lhs-0-historically;2l;2.645;2.566;0.065;2.15672
trigger-0-bounded-lhs-0-historically;4n;7.681;6.958;0.078;5.58561
trigger-0-bounded-lhs-0-historically;4l;5.292;5.155;0.121;4.35014
trigger-0-bounded-lhs-0-historically;baseline;1.306;1.258;0.042;1.05897
trigger-0-bounded-lhs-0-historically;2n;3.262;3.195;0.055;2.74521
trigger-0-bounded-lhs-0-historically;2l;2.773;2.688;0.071;2.27625
trigger-0-bounded-lhs-0-historically;4n;7.129;7.034;0.085;5.65501
trigger-0-bounded-lhs-0-historically;4l;5.637;5.476;0.126;4.67007
trigger-0-bounded-lhs-0-historically;baseline;1.346;1.297;0.040;1.09013
trigger-0-bounded-lhs-0-historically;2n;3.184;3.110;0.064;2.6504
trigger-0-bounded-lhs-0-historically;2l;2.682;2.597;0.069;2.18571
trigger-0-bounded-lhs-0-historically;4n;7.137;7.039;0.083;5.65077
trigger-0-bounded-lhs-0-historically;4l;5.322;5.182;0.124;4.38226
trigger-0-bounded-lhs-0-historically;baseline;1.404;1.355;0.038;1.15028
trigger-0-bounded-lhs-0-historically;2n;3.141;3.072;0.054;2.61223
trigger-0-bounded-lhs-0-historically;2l;2.850;2.725;0.068;2.31538
trigger-0-bounded-lhs-0-historically;4n;7.421;7.324;0.085;5.95161
trigger-0-bounded-lhs-0-historically;4l;5.388;5.237;0.125;4.42286
trigger-0-bounded-lhs-0-historically;baseline;1.389;1.343;0.037;1.13608
trigger-0-bounded-lhs-0-historically;2n;3.151;3.078;0.058;2.6232
trigger-0-bounded-lhs-0-historically;2l;2.802;2.719;0.075;2.30333
trigger-0-bounded-lhs-0-historically;4n;7.318;7.223;0.080;5.85693
trigger-0-bounded-lhs-0-historically;4l;5.371;5.200;0.127;4.40041
trigger-0-bounded-lhs-0-historically;baseline;1.301;1.252;0.039;1.04982
trigger-0-bounded-lhs-0-historically;2n;3.266;3.193;0.062;2.73568
trigger-0-bounded-lhs-0-historically;2l;2.652;2.569;0.067;2.16181
trigger-0-bounded-lhs-0-historically;4n;7.030;6.933;0.080;5.5755
trigger-0-bounded-lhs-0-historically;4l;5.314;5.177;0.125;4.38089
trigger-0-bounded-lhs-0-historically;baseline;1.372;1.321;0.044;1.11694
trigger-0-bounded-lhs-0-historically;2n;3.116;3.047;0.061;2.59116
trigger-0-bounded-lhs-0-historically;2l;2.698;2.581;0.070;2.1728
trigger-0-bounded-lhs-0-historically;4n;7.476;7.382;0.081;6.01754
trigger-0-bounded-lhs-0-historically;4l;5.296;5.155;0.124;4.3531
trigger-0-bounded-lhs-0-since;baseline;0.985;0.945;0.033;0.806981
trigger-0-bounded-lhs-0-since;2n;2.136;2.080;0.048;1.8011
trigger-0-bounded-lhs-0-since;2l;1.873;1.807;0.057;1.55475
trigger-0-bounded-lhs-0-since;4n;5.189;5.112;0.064;4.37688
trigger-0-bounded-lhs-0-since;4l;3.563;3.513;0.041;3.02438
trigger-0-bounded-lhs-0-since;baseline;0.945;0.904;0.031;0.768263
trigger-0-bounded-lhs-0-since;2n;2.211;2.117;0.046;1.83301
trigger-0-bounded-lhs-0-since;2l;1.797;1.730;0.057;1.4741
trigger-0-bounded-lhs-0-since;4n;5.203;5.123;0.066;4.3924
trigger-0-bounded-lhs-0-since;4l;3.564;3.516;0.039;3.0265
trigger-0-bounded-lhs-0-since;baseline;0.910;0.870;0.029;0.733706
trigger-0-bounded-lhs-0-since;2n;2.102;2.050;0.045;1.76937
trigger-0-bounded-lhs-0-since;2l;1.797;1.732;0.051;1.48024
trigger-0-bounded-lhs-0-since;4n;4.903;4.827;0.065;4.10421
trigger-0-bounded-lhs-0-since;4l;3.753;3.704;0.039;3.22367
trigger-0-bounded-lhs-0-since;baseline;0.978;0.935;0.032;0.797596
trigger-0-bounded-lhs-0-since;2n;2.141;2.086;0.045;1.80308
trigger-0-bounded-lhs-0-since;2l;1.810;1.722;0.055;1.46597
trigger-0-bounded-lhs-0-since;4n;4.816;4.741;0.061;4.02087
trigger-0-bounded-lhs-0-since;4l;3.608;3.558;0.039;3.07741
trigger-0-bounded-lhs-0-since;baseline;0.942;0.904;0.028;0.769871
trigger-0-bounded-lhs-0-since;2n;2.248;2.193;0.048;1.90833
trigger-0-bounded-lhs-0-since;2l;1.789;1.725;0.056;1.47245
trigger-0-bounded-lhs-0-since;4n;4.920;4.846;0.062;4.11734
trigger-0-bounded-lhs-0-since;4l;3.752;3.702;0.035;3.22149
trigger-0-bounded-lhs-0-since;baseline;0.962;0.923;0.028;0.787841
trigger-0-bounded-lhs-0-since;2n;2.267;2.208;0.047;1.92427
trigger-0-bounded-lhs-0-since;2l;1.868;1.804;0.051;1.55045
trigger-0-bounded-lhs-0-since;4n;5.188;5.092;0.066;4.35645
trigger-0-bounded-lhs-0-since;4l;3.566;3.518;0.039;3.03208
trigger-0-bounded-lhs-0-since;baseline;0.961;0.921;0.030;0.781064
trigger-0-bounded-lhs-0-since;2n;2.138;2.080;0.045;1.8005
trigger-0-bounded-lhs-0-since;2l;1.767;1.701;0.053;1.44911
trigger-0-bounded-lhs-0-since;4n;5.145;5.068;0.066;4.32552
trigger-0-bounded-lhs-0-since;4l;3.743;3.695;0.035;3.21381
trigger-0-bounded-lhs-0-since;baseline;0.952;0.914;0.028;0.777492
trigger-0-bounded-lhs-0-since;2n;2.250;2.194;0.043;1.91242
trigger-0-bounded-lhs-0-since;2l;1.795;1.733;0.048;1.48121
trigger-0-bounded-lhs-0-since;4n;5.154;5.076;0.069;4.34551
trigger-0-bounded-lhs-0-since;4l;3.628;3.576;0.046;3.08975
trigger-0-bounded-lhs-0-since;baseline;0.974;0.936;0.029;0.800411
trigger-0-bounded-lhs-0-since;2n;2.150;2.097;0.043;1.80736
trigger-0-bounded-lhs-0-since;2l;1.790;1.724;0.052;1.46668
trigger-0-bounded-lhs-0-since;4n;4.935;4.858;0.067;4.11278
trigger-0-bounded-lhs-0-since;4l;3.553;3.507;0.037;3.02104
trigger-0-bounded-lhs-0-since;baseline;0.939;0.895;0.035;0.757319
trigger-0-bounded-lhs-0-since;2n;2.424;2.342;0.049;2.04852
trigger-0-bounded-lhs-0-since;2l;1.918;1.848;0.064;1.57677
trigger-0-bounded-lhs-0-since;4n;5.574;5.495;0.069;4.71737
trigger-0-bounded-lhs-0-since;4l;4.234;4.169;0.042;3.61959
trigger-0-bounded-lhs-1-historically;baseline;2.408;2.342;0.060;1.98458
trigger-0-bounded-lhs-1-historically;2n;5.179;5.099;0.075;4.28616
trigger-0-bounded-lhs-1-historically;2l;4.853;4.739;0.101;3.99621
trigger-0-bounded-lhs-1-historically;4n;11.864;11.734;0.114;9.14337
trigger-0-bounded-lhs-1-historically;4l;9.126;8.904;0.185;7.52318
trigger-0-bounded-lhs-1-historically;baseline;2.285;2.219;0.055;1.87746
trigger-0-bounded-lhs-1-historically;2n;4.833;4.738;0.077;3.95807
trigger-0-bounded-lhs-1-historically;2l;4.210;4.095;0.104;3.43419
trigger-0-bounded-lhs-1-historically;4n;11.259;10.588;0.115;8.19771
trigger-0-bounded-lhs-1-historically;4l;8.387;8.155;0.183;6.86004
trigger-0-bounded-lhs-1-historically;baseline;2.105;2.037;0.057;1.7154
trigger-0-bounded-lhs-1-historically;2n;4.723;4.632;0.081;3.87936
trigger-0-bounded-lhs-1-historically;2l;4.356;4.238;0.104;3.57292
trigger-0-bounded-lhs-1-historically;4n;10.849;10.686;0.112;8.30066
trigger-0-bounded-lhs-1-historically;4l;8.767;8.556;0.181;7.26536
trigger-0-bounded-lhs-1-historically;baseline;2.154;2.089;0.057;1.76133
trigger-0-bounded-lhs-1-historically;2n;4.762;4.672;0.073;3.90602
trigger-0-bounded-lhs-1-historically;2l;4.215;4.098;0.102;3.43837
trigger-0-bounded-lhs-1-historically;4n;10.833;10.689;0.112;8.28744
trigger-0-bounded-lhs-1-historically;4l;8.360;8.156;0.177;6.85655
trigger-0-bounded-lhs-1-historically;baseline;2.117;2.049;0.054;1.72645
trigger-0-bounded-lhs-1-historically;2n;4.986;4.893;0.073;4.13366
trigger-0-bounded-lhs-1-historically;2l;4.189;4.074;0.096;3.4196
trigger-0-bounded-lhs-1-historically;4n;11.153;11.010;0.112;8.60798
trigger-0-bounded-lhs-1-historically;4l;9.040;8.663;0.180;7.32034
trigger-0-bounded-lhs-1-historically;baseline;2.240;2.153;0.060;1.82784
trigger-0-bounded-lhs-1-historically;2n;4.834;4.732;0.075;3.96518
trigger-0-bounded-lhs-1-historically;2l;4.173;4.063;0.096;3.4113
trigger-0-bounded-lhs-1-historically;4n;10.854;10.706;0.115;8.30432
trigger-0-bounded-lhs-1-historically;4l;8.387;8.181;0.177;6.89273
trigger-0-bounded-lhs-1-historically;baseline;2.087;2.022;0.058;1.7056
trigger-0-bounded-lhs-1-historically;2n;4.889;4.799;0.080;4.03497
trigger-0-bounded-lhs-1-historically;2l;4.330;4.217;0.096;3.55315
trigger-0-bounded-lhs-1-historically;4n;11.105;10.957;0.113;8.5803
trigger-0-bounded-lhs-1-historically;4l;8.396;8.188;0.184;6.89591
trigger-0-bounded-lhs-1-historically;baseline;2.118;2.047;0.061;1.72661
trigger-0-bounded-lhs-1-historically;2n;4.706;4.615;0.077;3.86388
trigger-0-bounded-lhs-1-historically;2l;4.324;4.210;0.101;3.54935
trigger-0-bounded-lhs-1-historically;4n;10.722;10.583;0.114;8.21047
trigger-0-bounded-lhs-1-historically;4l;8.648;8.438;0.185;7.14633
trigger-0-bounded-lhs-1-historically;baseline;2.203;2.137;0.053;1.81675
trigger-0-bounded-lhs-1-historically;2n;4.746;4.656;0.080;3.88986
trigger-0-bounded-lhs-1-historically;2l;4.191;4.073;0.100;3.41425
trigger-0-bounded-lhs-1-historically;4n;10.906;10.784;0.105;8.38529
trigger-0-bounded-lhs-1-historically;4l;8.351;8.129;0.193;6.83655
trigger-0-bounded-lhs-1-historically;baseline;2.115;2.046;0.054;1.72719
trigger-0-bounded-lhs-1-historically;2n;4.748;4.655;0.079;3.89314
trigger-0-bounded-lhs-1-historically;2l;4.217;4.105;0.096;3.45165
trigger-0-bounded-lhs-1-historically;4n;11.100;10.958;0.113;8.57889
trigger-0-bounded-lhs-1-historically;4l;8.363;8.156;0.185;6.86057
trigger-0-bounded-lhs-1-since;baseline;1.661;1.603;0.046;1.35131
trigger-0-bounded-lhs-1-since;2n;3.695;3.616;0.067;3.06346
trigger-0-bounded-lhs-1-since;2l;3.338;3.240;0.086;2.75406
trigger-0-bounded-lhs-1-since;4n;8.781;8.644;0.100;6.94664
trigger-0-bounded-lhs-1-since;4l;6.558;6.378;0.163;5.43326
trigger-0-bounded-lhs-1-since;baseline;1.692;1.633;0.048;1.38837
trigger-0-bounded-lhs-1-since;2n;3.794;3.715;0.066;3.16289
trigger-0-bounded-lhs-1-since;2l;3.258;3.159;0.083;2.66758
trigger-0-bounded-lhs-1-since;4n;8.598;8.487;0.101;6.81992
trigger-0-bounded-lhs-1-since;4l;6.816;6.599;0.163;5.62867
trigger-0-bounded-lhs-1-since;baseline;1.657;1.597;0.047;1.34695
trigger-0-bounded-lhs-1-since;2n;3.640;3.563;0.068;3.01036
trigger-0-bounded-lhs-1-since;2l;3.239;3.143;0.084;2.66232
trigger-0-bounded-lhs-1-since;4n;8.652;8.540;0.095;6.86551
trigger-0-bounded-lhs-1-since;4l;6.856;6.661;0.160;5.71273
trigger-0-bounded-lhs-1-since;baseline;1.634;1.575;0.051;1.32938
trigger-0-bounded-lhs-1-since;2n;3.675;3.597;0.064;3.05085
trigger-0-bounded-lhs-1-since;2l;3.259;3.161;0.080;2.6732
trigger-0-bounded-lhs-1-since;4n;8.338;8.222;0.099;6.55041
trigger-0-bounded-lhs-1-since;4l;6.543;6.365;0.158;5.42155
trigger-0-bounded-lhs-1-since;baseline;1.646;1.583;0.054;1.33463
trigger-0-bounded-lhs-1-since;2n;3.759;3.676;0.067;3.12569
trigger-0-bounded-lhs-1-since;2l;3.445;3.310;0.084;2.81946
trigger-0-bounded-lhs-1-since;4n;8.733;8.618;0.099;6.92308
trigger-0-bounded-lhs-1-since;4l;6.519;6.348;0.154;5.40995
trigger-0-bounded-lhs-1-since;baseline;1.634;1.574;0.045;1.32927
trigger-0-bounded-lhs-1-since;2n;3.683;3.595;0.069;3.04314
trigger-0-bounded-lhs-1-since;2l;3.253;3.147;0.088;2.66161
trigger-0-bounded-lhs-1-since;4n;8.458;8.324;0.098;6.64417
trigger-0-bounded-lhs-1-since;4l;6.762;6.581;0.159;5.62494
trigger-0-bounded-lhs-1-since;baseline;1.641;1.579;0.051;1.33158
trigger-0-bounded-lhs-1-since;2n;3.616;3.538;0.070;2.99157
trigger-0-bounded-lhs-1-since;2l;3.231;3.135;0.086;2.65239
trigger-0-bounded-lhs-1-since;4n;8.290;8.181;0.094;6.52717
trigger-0-bounded-lhs-1-since;4l;6.605;6.387;0.167;5.4375
trigger-0-bounded-lhs-1-since;baseline;1.750;1.689;0.049;1.43888
trigger-0-bounded-lhs-1-since;2n;3.641;3.557;0.070;3.00654
trigger-0-bounded-lhs-1-since;2l;3.261;3.152;0.089;2.66619
trigger-0-bounded-lhs-1-since;4n;8.658;8.548;0.098;6.8984
trigger-0-bounded-lhs-1-since;4l;6.532;6.337;0.151;5.38669
trigger-0-bounded-lhs-1-since;baseline;1.640;1.579;0.047;1.33235
trigger-0-bounded-lhs-1-since;2n;3.726;3.643;0.068;3.09918
trigger-0-bounded-lhs-1-since;2l;3.225;3.125;0.081;2.6386
trigger-0-bounded-lhs-1-since;4n;8.570;8.453;0.095;6.77889
trigger-0-bounded-lhs-1-since;4l;6.516;6.338;0.160;5.37984
trigger-0-bounded-lhs-1-since;baseline;1.689;1.628;0.050;1.38148
trigger-0-bounded-lhs-1-since;2n;3.829;3.711;0.069;3.1531
trigger-0-bounded-lhs-1-since;2l;3.255;3.160;0.087;2.66941
trigger-0-bounded-lhs-1-since;4n;8.369;8.256;0.101;6.58267
trigger-0-bounded-lhs-1-since;4l;6.530;6.352;0.156;5.40671
trigger-0-bounded-lhs-2-historically;baseline;2.165;2.095;0.060;1.75531
trigger-0-bounded-lhs-2-historically;2n;4.888;4.790;0.088;3.97617
trigger-0-bounded-lhs-2-historically;2l;4.360;4.200;0.103;3.52991
trigger-0-bounded-lhs-2-historically;4n;10.634;10.499;0.111;8.0985
trigger-0-bounded-lhs-2-historically;4l;8.454;8.239;0.187;6.91573
trigger-0-bounded-lhs-2-historically;baseline;2.071;2.001;0.053;1.66282
trigger-0-bounded-lhs-2-historically;2n;4.700;4.603;0.083;3.80929
trigger-0-bounded-lhs-2-historically;2l;4.231;4.072;0.100;3.40917
trigger-0-bounded-lhs-2-historically;4n;10.714;10.576;0.115;8.14815
trigger-0-bounded-lhs-2-historically;4l;8.438;8.226;0.190;6.88203
trigger-0-bounded-lhs-2-historically;baseline;2.084;2.018;0.059;1.67581
trigger-0-bounded-lhs-2-historically;2n;4.910;4.814;0.086;3.99989
trigger-0-bounded-lhs-2-historically;2l;4.425;4.285;0.099;3.61825
trigger-0-bounded-lhs-2-historically;4n;11.065;10.930;0.114;8.49859
trigger-0-bounded-lhs-2-historically;4l;8.418;8.209;0.186;6.87663
trigger-0-bounded-lhs-2-historically;baseline;2.101;2.031;0.063;1.6903
trigger-0-bounded-lhs-2-historically;2n;4.871;4.773;0.082;3.96836
trigger-0-bounded-lhs-2-historically;2l;4.231;4.070;0.102;3.39709
trigger-0-bounded-lhs-2-historically;4n;10.585;10.451;0.112;8.02929
trigger-0-bounded-lhs-2-historically;4l;8.659;8.437;0.196;7.11043
trigger-0-bounded-lhs-2-historically;baseline;2.117;2.043;0.057;1.6985
trigger-0-bounded-lhs-2-historically;2n;4.878;4.780;0.087;3.96755
trigger-0-bounded-lhs-2-historically;2l;4.262;4.103;0.106;3.43631
trigger-0-bounded-lhs-2-historically;4n;10.681;10.547;0.111;8.11232
trigger-0-bounded-lhs-2-historically;4l;8.431;8.221;0.189;6.88908
trigger-0-bounded-lhs-2-historically;baseline;2.188;2.115;0.061;1.76406
trigger-0-bounded-lhs-2-historically;2n;4.752;4.623;0.080;3.81967
trigger-0-bounded-lhs-2-historically;2l;4.327;4.208;0.108;3.53251
trigger-0-bounded-lhs-2-historically;4n;10.586;10.453;0.109;8.02479
trigger-0-bounded-lhs-2-historically;4l;8.384;8.173;0.184;6.83981
trigger-0-bounded-lhs-2-historically;baseline;2.064;1.997;0.052;1.65621
trigger-0-bounded-lhs-2-historically;2n;4.931;4.803;0.081;3.99166
trigger-0-bounded-lhs-2-historically;2l;4.187;4.067;0.107;3.39576
trigger-0-bounded-lhs-2-historically;4n;10.724;10.590;0.115;8.14358
trigger-0-bounded-lhs-2-historically;4l;8.417;8.207;0.185;6.8741
trigger-0-bounded-lhs-2-historically;baseline;2.150;2.083;0.061;1.7464
trigger-0-bounded-lhs-2-historically;2n;4.762;4.639;0.078;3.82735
trigger-0-bounded-lhs-2-historically;2l;4.126;4.008;0.107;3.35288
trigger-0-bounded-lhs-2-historically;4n;11.011;10.875;0.111;8.45263
trigger-0-bounded-lhs-2-historically;4l;8.720;8.503;0.195;7.16092
trigger-0-bounded-lhs-2-historically;baseline;2.174;2.105;0.054;1.75633
trigger-0-bounded-lhs-2-historically;2n;4.755;4.623;0.084;3.81354
trigger-0-bounded-lhs-2-historically;2l;4.371;4.253;0.108;3.5836
trigger-0-bounded-lhs-2-historically;4n;10.694;10.558;0.116;8.1216
trigger-0-bounded-lhs-2-historically;4l;8.801;8.585;0.190;7.25481
trigger-0-bounded-lhs-2-historically;baseline;2.097;2.020;0.059;1.68002
trigger-0-bounded-lhs-2-historically;2n;4.964;4.849;0.086;4.0378
trigger-0-bounded-lhs-2-historically;2l;4.180;4.060;0.110;3.39185
trigger-0-bounded-lhs-2-historically;4n;11.051;10.912;0.115;8.48477
trigger-0-bounded-lhs-2-historically;4l;8.490;8.278;0.190;6.94643
trigger-0-bounded-lhs-2-since;baseline;1.794;1.653;0.055;1.38231
trigger-0-bounded-lhs-2-since;2n;3.679;3.593;0.069;3.01366
trigger-0-bounded-lhs-2-since;2l;3.372;3.271;0.091;2.76739
trigger-0-bounded-lhs-2-since;4n;8.355;8.237;0.106;6.51998
trigger-0-bounded-lhs-2-since;4l;7.023;6.839;0.164;5.78462
trigger-0-bounded-lhs-2-since;baseline;1.670;1.609;0.047;1.34405
trigger-0-bounded-lhs-2-since;2n;3.683;3.601;0.073;3.02942
trigger-0-bounded-lhs-2-since;2l;3.434;3.296;0.092;2.78877
trigger-0-bounded-lhs-2-since;4n;8.647;8.528;0.099;6.81304
trigger-0-bounded-lhs-2-since;4l;6.722;6.538;0.169;5.50873
trigger-0-bounded-lhs-2-since;baseline;1.696;1.634;0.053;1.37193
trigger-0-bounded-lhs-2-since;2n;3.663;3.582;0.070;3.0119
trigger-0-bounded-lhs-2-since;2l;3.263;3.163;0.082;2.66054
trigger-0-bounded-lhs-2-since;4n;8.613;8.482;0.100;6.76481
trigger-0-bounded-lhs-2-since;4l;7.067;6.879;0.168;5.85176
trigger-0-bounded-lhs-2-since;baseline;1.654;1.593;0.053;1.33237
trigger-0-bounded-lhs-2-since;2n;3.656;3.574;0.072;2.99735
trigger-0-bounded-lhs-2-since;2l;3.247;3.139;0.095;2.64268
trigger-0-bounded-lhs-2-since;4n;8.434;8.312;0.104;6.55872
trigger-0-bounded-lhs-2-since;4l;6.840;6.617;0.170;5.58456
trigger-0-bounded-lhs-2-since;baseline;1.670;1.609;0.052;1.34523
trigger-0-bounded-lhs-2-since;2n;3.803;3.718;0.078;3.14544
trigger-0-bounded-lhs-2-since;2l;3.261;3.155;0.093;2.65308
trigger-0-bounded-lhs-2-since;4n;8.369;8.254;0.098;6.53648
trigger-0-bounded-lhs-2-since;4l;6.775;6.574;0.164;5.5389
trigger-0-bounded-lhs-2-since;baseline;1.744;1.683;0.055;1.41966
trigger-0-bounded-lhs-2-since;2n;3.662;3.581;0.072;3.00963
trigger-0-bounded-lhs-2-since;2l;3.223;3.125;0.087;2.63323
trigger-0-bounded-lhs-2-since;4n;8.745;8.632;0.098;6.9183
trigger-0-bounded-lhs-2-since;4l;6.814;6.626;0.166;5.58421
trigger-0-bounded-lhs-2-since;baseline;1.724;1.663;0.048;1.39762
trigger-0-bounded-lhs-2-since;2n;3.730;3.612;0.075;3.03503
trigger-0-bounded-lhs-2-since;2l;3.347;3.252;0.084;2.74264
trigger-0-bounded-lhs-2-since;4n;8.459;8.340;0.102;6.59978
trigger-0-bounded-lhs-2-since;4l;6.735;6.554;0.160;5.52273
trigger-0-bounded-lhs-2-since;baseline;1.710;1.643;0.053;1.38158
trigger-0-bounded-lhs-2-since;2n;3.691;3.609;0.073;3.03162
trigger-0-bounded-lhs-2-since;2l;3.249;3.148;0.083;2.65156
trigger-0-bounded-lhs-2-since;4n;8.479;8.348;0.105;6.61565
trigger-0-bounded-lhs-2-since;4l;6.769;6.580;0.169;5.56297
trigger-0-bounded-lhs-2-since;baseline;1.666;1.605;0.051;1.34368
trigger-0-bounded-lhs-2-since;2n;3.659;3.579;0.066;3.00339
trigger-0-bounded-lhs-2-since;2l;3.336;3.235;0.087;2.7374
trigger-0-bounded-lhs-2-since;4n;8.475;8.320;0.101;6.57804
trigger-0-bounded-lhs-2-since;4l;6.809;6.626;0.168;5.58406
trigger-0-bounded-lhs-2-since;baseline;1.677;1.612;0.054;1.35061
trigger-0-bounded-lhs-2-since;2n;3.670;3.588;0.070;3.01236
trigger-0-bounded-lhs-2-since;2l;3.381;3.281;0.084;2.77677
trigger-0-bounded-lhs-2-since;4n;8.772;8.655;0.100;6.90659
trigger-0-bounded-lhs-2-since;4l;6.805;6.585;0.169;5.5459
trigger-0-unbounded-lhs-0-historically;baseline;0.805;0.763;0.032;0.566879
trigger-0-unbounded-lhs-0-historically;2n;1.869;1.815;0.043;1.36798
trigger-0-unbounded-lhs-0-historically;2l;1.649;1.582;0.057;1.18901
trigger-0-unbounded-lhs-0-historically;4n;4.089;4.023;0.046;2.98832
trigger-0-unbounded-lhs-0-historically;4l;3.134;3.021;0.091;2.22926
trigger-0-unbounded-lhs-0-historically;baseline;0.835;0.797;0.034;0.600365
trigger-0-unbounded-lhs-0-historically;2n;1.854;1.804;0.042;1.35991
trigger-0-unbounded-lhs-0-historically;2l;1.558;1.494;0.047;1.09454
trigger-0-unbounded-lhs-0-historically;4n;4.148;4.086;0.049;3.04485
trigger-0-unbounded-lhs-0-historically;4l;3.327;3.216;0.089;2.4262
trigger-0-unbounded-lhs-0-historically;baseline;0.848;0.806;0.033;0.608565
trigger-0-unbounded-lhs-0-historically;2n;1.853;1.801;0.043;1.35693
trigger-0-unbounded-lhs-0-historically;2l;1.615;1.516;0.053;1.11893
trigger-0-unbounded-lhs-0-historically;4n;4.146;4.081;0.052;3.03771
trigger-0-unbounded-lhs-0-historically;4l;3.151;3.038;0.097;2.2441
trigger-0-unbounded-lhs-0-historically;baseline;0.845;0.806;0.033;0.604814
trigger-0-unbounded-lhs-0-historically;2n;1.913;1.867;0.036;1.42296
trigger-0-unbounded-lhs-0-historically;2l;1.572;1.505;0.053;1.11047
trigger-0-unbounded-lhs-0-historically;4n;4.359;4.288;0.057;3.22929
trigger-0-unbounded-lhs-0-historically;4l;3.172;3.061;0.089;2.27043
trigger-0-unbounded-lhs-0-historically;baseline;0.859;0.819;0.034;0.615085
trigger-0-unbounded-lhs-0-historically;2n;2.080;1.912;0.042;1.45101
trigger-0-unbounded-lhs-0-historically;2l;2.997;2.052;0.071;1.56072
trigger-0-unbounded-lhs-0-historically;4n;5.609;4.322;0.054;3.22464
trigger-0-unbounded-lhs-0-historically;4l;3.183;3.070;0.092;2.26668
trigger-0-unbounded-lhs-0-historically;baseline;0.798;0.759;0.034;0.560691
trigger-0-unbounded-lhs-0-historically;2n;1.865;1.817;0.038;1.36466
trigger-0-unbounded-lhs-0-historically;2l;1.644;1.578;0.054;1.18302
trigger-0-unbounded-lhs-0-historically;4n;4.129;4.062;0.053;3.01413
trigger-0-unbounded-lhs-0-historically;4l;3.135;3.026;0.089;2.22781
trigger-0-unbounded-lhs-0-historically;baseline;0.793;0.756;0.032;0.557523
trigger-0-unbounded-lhs-0-historically;2n;1.936;1.886;0.042;1.44452
trigger-0-unbounded-lhs-0-historically;2l;1.584;1.521;0.047;1.12665
trigger-0-unbounded-lhs-0-historically;4n;4.125;4.061;0.049;3.02302
trigger-0-unbounded-lhs-0-historically;4l;3.152;3.044;0.087;2.25363
trigger-0-unbounded-lhs-0-historically;baseline;0.898;0.838;0.035;0.634274
trigger-0-unbounded-lhs-0-historically;2n;1.845;1.793;0.042;1.34171
trigger-0-unbounded-lhs-0-historically;2l;1.671;1.603;0.057;1.20491
trigger-0-unbounded-lhs-0-historically;4n;4.132;4.070;0.054;3.02884
trigger-0-unbounded-lhs-0-historically;4l;3.154;3.042;0.089;2.24048
trigger-0-unbounded-lhs-0-historically;baseline;0.792;0.754;0.029;0.557392
trigger-0-unbounded-lhs-0-historically;2n;1.836;1.781;0.040;1.3368
trigger-0-unbounded-lhs-0-historically;2l;1.612;1.551;0.056;1.14535
trigger-0-unbounded-lhs-0-historically;4n;4.167;4.105;0.052;3.04924
trigger-0-unbounded-lhs-0-historically;4l;3.288;3.175;0.092;2.37112
trigger-0-unbounded-lhs-0-historically;baseline;0.853;0.813;0.035;0.613685
trigger-0-unbounded-lhs-0-historically;2n;1.942;1.897;0.035;1.44732
trigger-0-unbounded-lhs-0-historically;2l;1.562;1.498;0.054;1.10254
trigger-0-unbounded-lhs-0-historically;4n;4.379;4.288;0.047;3.24221
trigger-0-unbounded-lhs-0-historically;4l;3.136;3.023;0.089;2.22963
trigger-0-unbounded-lhs-0-since;baseline;0.551;0.517;0.024;0.390783
trigger-0-unbounded-lhs-0-since;2n;1.257;1.217;0.034;0.951173
trigger-0-unbounded-lhs-0-since;2l;1.003;0.984;0.009;0.743496
trigger-0-unbounded-lhs-0-since;4n;2.678;2.653;0.019;2.0403
trigger-0-unbounded-lhs-0-since;4l;1.904;1.883;0.015;1.43229
trigger-0-unbounded-lhs-0-since;baseline;0.543;0.511;0.022;0.386892
trigger-0-unbounded-lhs-0-since;2n;1.190;1.150;0.033;0.885289
trigger-0-unbounded-lhs-0-since;2l;1.049;1.028;0.016;0.792035
